ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
1, 5, 3, 5, 21, 1, 25, 1, 7, 25, 23, 17, 1, 20, 1, 1, 1, 1, 1, 1, 9, 1, 21, 1, 3, 3
1, 10, 19, 9, 7, 17, 21, 17, 9, 21, 3, 1, 3, 1, 21, 25, 27, 9, 13, 1, 1, 9, 1, 1, 1, 1
1, 19, 29, 29, 3, 3, 5, 13, 25, 25, 1, 21, 13, 1, 1, 1, 1, 9, 1, 25, 13, 27, 9, 1, 1, 1
1, 5, 5, 15, 21, 17, 1, 17, 1, 15, 1, 13, 1, 1, 23, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 6, 5, 25, 21, 25, 1, 1, 20, 17, 13, 17, 1, 1, 1, 1, 25, 1, 1, 15, 1, 1, 1, 13, 1, 15
1, 10, 4, 1, 8, 1, 1, 1, 1, 24, 13, 20, 1, 1, 17, 1, 1, 1, 15, 13, 1, 1, 21, 1, 1, 25
1, 3, 25, 13, 1, 8, 8, 17, 21, 1, 1, 3, 1, 1, 15, 1, 21, 1, 1, 13, 1, 1, 15, 1, 1, 1
1, 19, 8, 13, 21, 5, 1, 25, 9, 21, 3, 25, 1, 1, 1, 1, 21, 21, 23, 13, 1, 1, 1, 1, 13, 15
1, 13, 24, 19, 5, 3, 1, 5, 5, 9, 1, 31, 21, 1, 15, 1, 13, 1, 9, 1, 13, 25, 1, 1, 1, 1
1, 13, 29, 5, 15, 21, 9, 5, 25, 25, 1, 3, 1, 13, 1, 27, 1, 1, 1, 20, 17, 1, 1, 1, 1, 1
1, 5, 4, 25, 25, 24, 1, 21, 29, 1, 21, 9, 20, 21, 1, 1, 1, 1, 20, 25, 1, 1, 1, 1, 9, 1
1, 5, 0, 4, 15, 19, 11, 9, 29, 9, 1, 5, 20, 9, 25, 1, 1, 1, 23, 1, 20, 1, 1, 23, 1, 9
1, 18, 13, 3, 25, 10, 20, 13, 25, 21, 13, 1, 23, 1, 1, 1, 1, 1, 13, 1, 21, 1, 13, 20, 15, 13
1, 3, 27, 25, 21, 8, 20, 13, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 13, 17, 1, 1
1, 3, 24, 5, 29, 3, 15, 3, 1, 17, 13, 1, 1, 8, 17, 1, 1, 1, 1, 3, 1, 31, 1, 1, 1, 1
1, 5, 15, 24, 1, 21, 19, 15, 20, 15, 1, 1, 13, 1, 1, 17, 8, 29, 1, 9, 13, 1, 1, 3, 13, 1
1, 19, 1, 31, 1, 1, 1, 1, 25, 9, 25, 25, 1, 8, 1, 1, 1, 1, 1, 25, 1, 24, 1, 1, 1, 1
1, 5, 22, 2, 3, 27, 17, 17, 19, 15, 9, 1, 9, 1, 3, 1, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 3, 21, 5, 13, 17, 8, 3, 25, 9, 3, 5, 1, 21, 15, 3, 13, 1, 1, 1, 1, 1, 1, 1, 13, 3
1, 5, 24, 24, 9, 25, 25, 23, 8, 1, 1, 21, 21, 15, 25, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 21, 5, 23, 21, 21, 31, 21, 21, 23, 1, 17, 1, 13, 1, 9, 13, 1, 1, 21, 21, 1, 1, 9, 13, 1
2, 0, 22, 22, 30, 0, 16, 28, 4, 4, 22, 22, 2, 2, 22, 2, 2, 2, 18, 2, 31, 28, 12, 28, 2, 2
2, 19, 2, 4, 20, 2, 26, 10, 28, 12, 30, 26, 4, 22, 4, 28, 2, 2, 2, 2, 26, 2, 31, 2, 2, 2
2, 5, 6, 2, 22, 22, 18, 26, 2, 10, 4, 28, 18, 26, 2, 15, 4, 2, 2, 2, 2, 16, 2, 2, 28, 4
2, 6, 11, 22, 14, 2, 26, 2, 15, 2, 22, 2, 4, 2, 2, 4, 2, 2, 22, 2, 22, 2, 2, 2, 2, 18
2, 6, 15, 12, 2, 2, 22, 12, 2, 28, 31, 2, 4, 4, 4, 31, 2, 2, 2, 2, 2, 26, 2, 18, 2, 28
2, 6, 14, 4, 2, 31, 15, 4, 2, 2, 28, 12, 2, 2, 31, 2, 2, 2, 2, 2, 18, 4, 2, 2, 2, 2
2, 0, 22, 7, 4, 18, 31, 4, 16, 4, 2, 2, 2, 2, 2, 4, 26, 2, 2, 31, 2, 2, 28, 26, 2, 2
2, 10, 6, 7, 12, 18, 2, 2, 2, 2, 2, 28, 15, 26, 2, 2, 27, 2, 2, 2, 26, 28, 14, 4, 26, 31
2, 6, 22, 23, 30, 10, 4, 14, 2, 27, 2, 16, 22, 28, 31, 2, 22, 2, 2, 2, 26, 22, 2, 22, 2, 2
2, 6, 16, 2, 15, 15, 8, 28, 26, 2, 12, 4, 26, 30, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2
2, 6, 6, 2, 2, 2, 31, 10, 27, 31, 4, 24, 8, 2, 2, 28, 2, 2, 2, 2, 26, 4, 2, 2, 26, 2
2, 3, 19, 26, 18, 22, 6, 2, 4, 18, 12, 0, 4, 28, 4, 28, 2, 2, 10, 28, 2, 12, 2, 28, 28, 2
2, 6, 24, 28, 18, 11, 4, 31, 28, 22, 2, 2, 12, 18, 18, 26, 2, 2, 26, 2, 26, 2, 2, 2, 2, 2
2, 6, 2, 26, 2, 28, 26, 22, 19, 18, 16, 2, 22, 12, 2, 2, 12, 26, 2, 2, 2, 2, 2, 2, 2, 2
2, 6, 4, 28, 0, 31, 2, 10, 22, 31, 2, 4, 2, 10, 22, 2, 26, 2, 2, 2, 2, 2, 2, 2, 26, 2
2, 10, 23, 18, 24, 18, 22, 15, 18, 22, 12, 2, 4, 22, 18, 2, 2, 28, 2, 2, 2, 2, 2, 2, 2, 2
2, 19, 19, 16, 30, 18, 14, 27, 10, 2, 4, 16, 2, 2, 28, 10, 31, 2, 2, 4, 2, 2, 2, 2, 2, 2
2, 6, 6, 22, 28, 2, 22, 2, 2, 2, 12, 2, 18, 4, 2, 2, 2, 10, 28, 2, 2, 2, 2, 22, 2, 4
2, 3, 26, 23, 11, 2, 2, 20, 2, 2, 16, 2, 2, 31, 22, 2, 2, 4, 2, 2, 18, 2, 2, 2, 2, 2
2, 26, 11, 26, 2, 22, 2, 15, 2, 4, 26, 22, 26, 2, 2, 4, 16, 2, 4, 2, 2, 2, 2, 2, 2, 28
2, 14, 28, 2, 4, 22, 20, 31, 4, 26, 31, 22, 31, 2, 28, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2
2, 22, 19, 30, 30, 2, 2, 22, 4, 2, 2, 12, 2, 26, 4, 2, 4, 2, 31, 4, 2, 2, 2, 2, 4, 2
2, 6, 7, 30, 4, 2, 2, 30, 10, 4, 31, 4, 2, 22, 2, 4, 12, 28, 26, 4, 2, 2, 2, 22, 26, 2
2, 22, 30, 2, 22, 2, 31, 27, 28, 7, 2, 18, 28, 26, 2, 28, 26, 2, 2, 18, 2, 2, 2, 2, 2, 2
2, 16, 16, 10, 26, 2, 2, 28, 2, 2, 18, 2, 2, 28, 10, 2, 18, 2, 31, 18, 2, 2, 2, 2, 2, 2
2, 3, 22, 22, 4, 2, 2, 12, 2, 26, 14, 30, 2, 2, 2, 2, 2, 12, 2, 2, 2, 4, 2, 2, 2, 2
2, 16, 31, 22, 12, 18, 10, 22, 12, 18, 12, 2, 26, 2, 26, 2, 16, 26, 2, 2, 22, 2, 2, 2, 2, 2
2, 0, 10, 17, 26, 6, 2, 30, 26, 2, 2, 22, 28, 26, 2, 2, 20, 31, 2, 2, 2, 12, 12, 2, 2, 2
2, 6, 26, 26, 19, 16, 22, 4, 26, 2, 10, 2, 2, 11, 2, 2, 2, 2, 2, 18, 2, 2, 2, 2, 2, 2
2, 25, 10, 6, 4, 27, 26, 26, 2, 22, 2, 2, 2, 2, 18, 28, 2, 2, 2, 26, 2, 2, 2, 4, 2, 2
2, 19, 10, 26, 7, 2, 12, 26, 4, 2, 18, 2, 2, 28, 2, 2, 4, 30, 2, 2, 12, 4, 2, 2, 2, 2
2, 19, 14, 31, 22, 26, 12, 28, 18, 18, 22, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 28
2, 6, 18, 19, 26, 2, 4, 22, 26, 2, 2, 15, 12, 2, 2, 2, 2, 2, 2, 2, 12, 2, 2, 4, 10, 2
2, 6, 26, 15, 2, 6, 18, 22, 31, 28, 2, 2, 28, 7, 4, 2, 2, 10, 2, 2, 10, 2, 2, 22, 2, 2
2, 28, 19, 18, 10, 18, 31, 2, 2, 22, 22, 10, 28, 2, 31, 2, 2, 26, 4, 2, 2, 2, 18, 2, 26, 2
2, 6, 25, 26, 27, 2, 22, 28, 4, 4, 26, 2, 20, 2, 22, 2, 28, 4, 2, 2, 2, 2, 22, 2, 2, 4
2, 18, 10, 12, 16, 23, 30, 28, 4, 31, 2, 18, 2, 26, 2, 2, 2, 10, 2, 2, 2, 2, 2, 31, 26, 2
2, 10, 20, 4, 31, 2, 14, 18, 8, 2, 18, 2, 2, 2, 31, 2, 18, 22, 2, 2, 2, 2, 2, 2, 2, 2
2, 22, 22, 10, 25, 2, 2, 28, 0, 15, 2, 2, 2, 2, 4, 26, 22, 2, 2, 2, 2, 4, 31, 31, 2, 10
2, 19, 22, 26, 4, 6, 23, 4, 4, 2, 16, 2, 2, 2, 28, 2, 2, 2, 2, 10, 4, 2, 2, 2, 2, 28
2, 10, 4, 14, 2, 2, 22, 10, 18, 2, 2, 2, 2, 22, 2, 31, 2, 22, 2, 22, 2, 28, 2, 2, 2, 2
2, 19, 9, 28, 26, 23, 11, 10, 2, 31, 2, 26, 2, 28, 4, 2, 28, 2, 2, 2, 2, 2, 18, 2, 26, 2
2, 10, 24, 22, 6, 26, 2, 22, 31, 2, 4, 2, 2, 2, 2, 18, 2, 2, 2, 2, 7, 2, 2, 2, 2, 2
2, 13, 6, 22, 30, 2, 2, 2, 18, 22, 22, 22, 2, 12, 2, 2, 18, 4, 2, 18, 22, 2, 10, 4, 2, 2
2, 19, 26, 31, 2, 26, 10, 10, 4, 2, 10, 2, 31, 2, 2, 2, 2, 22, 18, 2, 2, 28, 2, 2, 2, 16
2, 26, 4, 24, 14, 4, 2, 2, 26, 22, 2, 26, 2, 18, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
2, 6, 26, 22, 2, 16, 2, 2, 30, 28, 2, 22, 2, 2, 26, 22, 2, 16, 2, 10, 19, 2, 22, 2, 12, 2
2, 22, 15, 30, 30, 20, 2, 15, 10, 2, 2, 4, 2, 26, 8, 22, 31, 2, 2, 4, 18, 2, 2, 10, 2, 28
2, 22, 11, 19, 26, 2, 26, 2, 18, 4, 2, 2, 2, 14, 2, 2, 2, 2, 22, 2, 28, 28, 2, 2, 28, 2
2, 6, 22, 18, 28, 16, 18, 2, 12, 4, 30, 26, 22, 26, 2, 2, 2, 2, 2, 2, 28, 2, 26, 2, 2, 2
2, 13, 22, 22, 18, 4, 4, 31, 2, 26, 2, 2, 2, 4, 28, 2, 28, 2, 30, 4, 2, 2, 2, 22, 2, 2
2, 0, 4, 15, 16, 31, 26, 18, 31, 28, 2, 2, 22, 4, 2, 28, 2, 2, 2, 2, 2, 2, 18, 2, 2, 28
2, 6, 10, 6, 22, 10, 18, 2, 2, 2, 2, 14, 26, 18, 2, 4, 10, 0, 27, 4, 2, 2, 10, 2, 2, 2
2, 6, 22, 19, 26, 7, 31, 2, 26, 10, 22, 18, 2, 18, 26, 2, 2, 4, 2, 2, 10, 4, 2, 2, 2, 12
2, 22, 30, 4, 28, 10, 18, 14, 31, 22, 30, 2, 18, 2, 2, 26, 2, 4, 2, 26, 2, 2, 2, 2, 2, 31
2, 26, 14, 15, 28, 22, 2, 16, 4, 2, 2, 10, 2, 2, 22, 2, 2, 2, 26, 2, 2, 2, 2, 28, 2, 2
2, 19, 23, 28, 22, 28, 8, 0, 2, 2, 18, 2, 18, 10, 10, 26, 4, 28, 2, 10, 26, 2, 31, 2, 2, 2
2, 10, 4, 26, 2, 31, 26, 28, 26, 4, 31, 0, 2, 2, 18, 2, 28, 31, 12, 4, 2, 2, 2, 2, 22, 2
2, 6, 4, 2, 10, 12, 12, 22, 2, 16, 4, 12, 2, 2, 2, 26, 22, 2, 26, 2, 28, 2, 22, 2, 2, 18
2, 6, 11, 2, 28, 26, 22, 10, 2, 31, 2, 2, 22, 10, 2, 18, 30, 4, 4, 26, 2, 2, 2, 2, 2, 2
2, 5, 19, 10, 16, 4, 4, 2, 22, 26, 2, 2, 31, 22, 30, 2, 22, 4, 2, 31, 2, 4, 2, 28, 28, 12
2, 16, 9, 23, 31, 22, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 2, 22, 2, 2, 26, 2
2, 19, 2, 28, 2, 26, 28, 31, 28, 18, 26, 10, 26, 2, 2, 31, 2, 2, 2, 2, 2, 18, 2, 2, 2, 28
2, 3, 30, 31, 28, 16, 2, 31, 2, 31, 2, 4, 2, 2, 2, 26, 2, 4, 2, 2, 18, 2, 2, 2, 2, 12
2, 26, 22, 10, 4, 10, 2, 4, 4, 22, 2, 2, 2, 2, 2, 26, 2, 2, 31, 2, 2, 2, 2, 4, 2, 2
2, 6, 2, 26, 12, 12, 26, 2, 14, 26, 2, 2, 28, 2, 2, 2, 2, 2, 31, 2, 2, 2, 2, 18, 18, 2
2, 6, 19, 2, 2, 31, 22, 31, 26, 2, 10, 18, 22, 2, 2, 2, 12, 2, 2, 2, 2, 2, 2, 26, 2, 2
2, 0, 1, 0, 2, 28, 26, 2, 4, 28, 26, 4, 26, 18, 2, 26, 2, 14, 26, 4, 2, 2, 2, 2, 26, 2
2, 13, 7, 22, 6, 28, 31, 31, 28, 2, 31, 2, 26, 26, 2, 2, 2, 2, 2, 22, 2, 2, 2, 2, 2, 2
2, 19, 19, 4, 26, 2, 4, 2, 2, 2, 26, 18, 12, 12, 2, 2, 2, 2, 2, 26, 22, 2, 2, 2, 2, 2
2, 19, 30, 28, 4, 18, 10, 10, 31, 2, 4, 2, 22, 22, 2, 2, 28, 2, 28, 2, 2, 2, 2, 2, 2, 2
2, 6, 18, 10, 2, 19, 28, 11, 18, 2, 2, 22, 31, 2, 31, 2, 31, 28, 4, 2, 2, 2, 2, 2, 2, 22
2, 19, 7, 10, 16, 28, 18, 12, 4, 2, 2, 16, 28, 2, 4, 18, 2, 2, 2, 12, 2, 2, 2, 2, 2, 2
2, 19, 18, 18, 0, 28, 26, 22, 16, 18, 2, 31, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 26, 2, 2, 2
2, 0, 26, 31, 12, 7, 28, 2, 14, 10, 2, 26, 2, 2, 2, 2, 2, 2, 2, 18, 31, 2, 28, 18, 28, 2
2, 0, 29, 2, 31, 15, 28, 4, 14, 26, 2, 2, 12, 2, 4, 31, 2, 16, 2, 2, 2, 2, 2, 2, 2, 2
2, 13, 10, 2, 28, 26, 2, 4, 4, 2, 28, 18, 18, 2, 26, 2, 2, 2, 2, 2, 18, 2, 2, 22, 22, 2
2, 14, 30, 4, 0, 26, 22, 12, 22, 2, 2, 22, 15, 2, 2, 2, 2, 4, 22, 2, 4, 4, 2, 22, 2, 2
2, 19, 6, 28, 30, 18, 10, 0, 22, 2, 2, 2, 2, 2, 2, 2, 22, 2, 10, 10, 2, 2, 2, 2, 2, 2
2, 19, 22, 10, 4, 22, 22, 22, 2, 26, 2, 2, 2, 12, 2, 2, 7, 10, 2, 26, 2, 2, 2, 2, 2, 2
2, 22, 13, 8, 12, 2, 2, 2, 14, 4, 2, 12, 2, 2, 4, 4, 2, 10, 2, 2, 22, 2, 2, 2, 2, 2
2, 19, 19, 12, 16, 2, 26, 22, 16, 10, 2, 31, 2, 2, 2, 4, 2, 4, 2, 2, 2, 2, 4, 2, 28, 2
2, 0, 15, 15, 30, 31, 12, 16, 2, 22, 2, 2, 28, 18, 2, 2, 26, 4, 2, 16, 10, 4, 2, 4, 2, 2
2, 19, 6, 8, 6, 31, 22, 2, 26, 26, 2, 26, 4, 12, 14, 2, 31, 2, 12, 2, 2, 2, 2, 2, 2, 2
2, 22, 0, 19, 28, 4, 26, 27, 16, 27, 2, 2, 2, 2, 2, 2, 2, 2, 22, 2, 22, 2, 2, 2, 2, 2
2, 1, 24, 6, 28, 26, 10, 26, 2, 2, 10, 2, 26, 2, 2, 28, 2, 2, 2, 2, 10, 4, 10, 2, 31, 2
2, 6, 0, 22, 30, 22, 2, 2, 28, 2, 2, 26, 2, 2, 2, 4, 2, 2, 2, 16, 2, 2, 2, 2, 2, 2
2, 6, 22, 22, 31, 16, 2, 18, 22, 2, 4, 2, 2, 2, 14, 26, 2, 28, 2, 26, 2, 2, 2, 26, 2, 2
2, 14, 22, 10, 0, 11, 28, 26, 28, 4, 4, 2, 26, 2, 2, 2, 2, 2, 2, 2, 28, 2, 2, 2, 2, 2
2, 19, 15, 26, 2, 18, 15, 26, 2, 0, 31, 2, 26, 31, 2, 2, 2, 2, 2, 2, 10, 2, 2, 2, 2, 2
2, 19, 12, 28, 18, 26, 10, 28, 28, 27, 2, 2, 2, 4, 22, 22, 2, 2, 14, 26, 2, 2, 2, 2, 2, 2
2, 3, 9, 2, 2, 30, 2, 18, 19, 2, 2, 16, 18, 2, 16, 4, 4, 26, 10, 2, 12, 26, 28, 2, 2, 2
2, 6, 4, 2, 30, 28, 18, 4, 2, 4, 18, 4, 2, 26, 2, 18, 28, 2, 2, 2, 2, 16, 2, 2, 26, 2
2, 19, 22, 17, 28, 2, 11, 18, 31, 2, 22, 26, 18, 28, 2, 22, 2, 2, 2, 2, 16, 2, 2, 2, 2, 26
2, 10, 2, 22, 2, 10, 18, 2, 2, 16, 2, 30, 2, 26, 2, 2, 22, 2, 2, 4, 2, 2, 2, 2, 2, 31
2, 0, 19, 6, 6, 2, 31, 22, 4, 15, 2, 4, 2, 22, 26, 2, 2, 26, 31, 26, 22, 2, 2, 2, 2, 2
2, 6, 18, 4, 16, 10, 28, 31, 28, 22, 4, 15, 4, 22, 2, 2, 10, 12, 31, 2, 2, 28, 2, 2, 2, 2
2, 19, 4, 19, 2, 4, 2, 12, 18, 18, 2, 26, 2, 2, 22, 2, 26, 2, 28, 2, 2, 18, 2, 2, 2, 2
2, 6, 10, 28, 4, 10, 31, 2, 14, 4, 22, 2, 22, 11, 18, 2, 31, 2, 2, 2, 26, 2, 2, 2, 10, 4
2, 25, 4, 30, 26, 2, 14, 2, 4, 11, 4, 2, 4, 2, 16, 2, 2, 2, 10, 2, 18, 2, 4, 2, 2, 2
3, 3, 11, 9, 24, 3, 3, 3, 11, 3, 1, 29, 19, 3, 19, 27, 13, 3, 13, 3, 9, 13, 3, 13, 27, 3
3, 19, 3, 29, 3, 3, 9, 13, 13, 1, 3, 3, 23, 13, 20, 3, 11, 19, 13, 19, 3, 13, 20, 9, 3, 29
3, 13, 13, 19, 11, 23, 3, 11, 1, 7, 19, 17, 1, 3, 19, 3, 13, 3, 12, 11, 3, 13, 23, 3, 3, 3
3, 3, 3, 23, 2, 7, 19, 9, 9, 1, 3, 3, 1, 3, 3, 20, 3, 3, 3, 3, 3, 29, 3, 3, 19, 3
3, 3, 13, 3, 19, 3, 19, 3, 13, 7, 8, 13, 20, 3, 19, 27, 13, 13, 11, 27, 3, 3, 3, 3, 9, 3
3, 3, 7, 13, 3, 19, 3, 19, 29, 3, 11, 3, 13, 19, 25, 19, 20, 23, 19, 3, 3, 3, 3, 3, 19, 29
3, 5, 25, 19, 19, 1, 1, 3, 13, 17, 3, 3, 13, 3, 29, 3, 3, 3, 19, 3, 27, 3, 3, 3, 3, 11
3, 19, 29, 19, 3, 1, 3, 31, 3, 3, 17, 13, 13, 3, 3, 27, 21, 3, 13, 13, 3, 3, 3, 3, 17, 3
3, 21, 3, 3, 13, 3, 3, 1, 20, 3, 13, 9, 3, 3, 3, 1, 11, 3, 3, 3, 3, 25, 3, 3, 3, 3
3, 6, 9, 19, 19, 3, 3, 17, 1, 20, 3, 19, 25, 20, 3, 3, 19, 3, 3, 3, 19, 19, 3, 11, 3, 3
3, 19, 13, 3, 19, 24, 21, 25, 1, 19, 19, 13, 3, 3, 20, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3
3, 19, 10, 29, 17, 19, 7, 3, 19, 3, 1, 3, 23, 19, 3, 3, 3, 3, 20, 3, 23, 3, 3, 19, 3, 3
3, 3, 19, 12, 17, 1, 25, 3, 13, 3, 1, 21, 23, 3, 3, 11, 3, 3, 3, 3, 3, 3, 19, 9, 3, 19
3, 3, 0, 3, 19, 21, 1, 13, 3, 3, 13, 13, 29, 3, 13, 11, 3, 11, 11, 19, 19, 19, 9, 9, 3, 3
3, 19, 3, 3, 3, 4, 1, 3, 20, 13, 3, 3, 3, 3, 3, 29, 0, 3, 13, 29, 3, 20, 13, 1, 3, 13
3, 1, 5, 13, 23, 15, 9, 1, 13, 3, 3, 3, 13, 20, 13, 1, 3, 19, 3, 8, 27, 7, 3, 10, 3, 3
3, 25, 13, 12, 8, 3, 3, 29, 19, 3, 27, 3, 1, 1, 1, 3, 13, 3, 19, 19, 3, 20, 3, 23, 3, 13
3, 19, 0, 13, 29, 13, 12, 3, 3, 10, 3, 27, 27, 23, 23, 3, 3, 3, 19, 19, 19, 1, 19, 19, 19, 13
3, 5, 5, 29, 7, 20, 10, 29, 19, 13, 3, 13, 27, 25, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 19, 3
3, 3, 19, 13, 3, 3, 9, 3, 9, 13, 29, 29, 17, 3, 16, 27, 13, 7, 3, 3, 3, 19, 27, 3, 13, 19
3, 3, 19, 9, 3, 13, 3, 0, 13, 13, 3, 3, 13, 13, 19, 1, 3, 13, 19, 3, 25, 3, 13, 3, 19, 9
3, 19, 3, 19, 9, 3, 1, 3, 3, 3, 3, 19, 23, 21, 27, 3, 3, 3, 9, 19, 3, 3, 3, 3, 3, 19
3, 21, 24, 3, 19, 3, 3, 21, 9, 3, 3, 1, 29, 9, 13, 19, 3, 20, 19, 19, 3, 3, 29, 3, 19, 13
3, 21, 3, 19, 21, 13, 3, 13, 13, 3, 17, 3, 3, 29, 23, 13, 3, 3, 3, 27, 3, 19, 19, 13, 19, 19
3, 13, 3, 3, 3, 3, 13, 21, 27, 19, 19, 13, 3, 19, 23, 3, 20, 9, 9, 3, 9, 3, 3, 29, 1, 3
3, 19, 13, 19, 17, 3, 3, 20, 20, 3, 17, 3, 1, 3, 19, 3, 19, 3, 3, 3, 3, 17, 9, 3, 3, 13
3, 10, 3, 13, 19, 13, 3, 19, 21, 7, 3, 3, 20, 3, 1, 3, 17, 3, 3, 19, 3, 3, 3, 3, 3, 3
3, 3, 9, 0, 27, 3, 1, 3, 21, 20, 3, 25, 13, 3, 3, 3, 3, 3, 3, 17, 3, 13, 19, 27, 20, 3
3, 3, 3, 29, 7, 29, 17, 17, 27, 3, 13, 3, 3, 3, 3, 27, 3, 3, 9, 3, 13, 3, 13, 3, 0, 3
3, 10, 7, 7, 13, 29, 17, 29, 13, 20, 1, 3, 3, 3, 3, 3, 23, 3, 13, 3, 9, 19, 3, 3, 3, 3
3, 19, 3, 29, 1, 3, 29, 13, 20, 3, 3, 3, 13, 3, 29, 3, 3, 3, 3, 20, 13, 7, 29, 19, 3, 19
3, 19, 3, 19, 25, 13, 3, 3, 3, 19, 29, 9, 27, 3, 3, 3, 3, 3, 7, 3, 3, 29, 3, 20, 3, 13
3, 3, 19, 9, 3, 19, 19, 13, 16, 23, 3, 13, 19, 3, 19, 25, 3, 3, 3, 23, 17, 3, 3, 3, 3, 3
3, 19, 13, 13, 24, 3, 12, 17, 13, 3, 9, 17, 8, 3, 3, 0, 27, 19, 3, 29, 3, 3, 3, 3, 3, 9
3, 6, 19, 19, 9, 9, 23, 13, 19, 13, 19, 1, 13, 3, 0, 3, 13, 19, 3, 20, 3, 3, 3, 3, 3, 13
3, 0, 20, 19, 0, 3, 24, 9, 3, 27, 13, 19, 3, 3, 3, 9, 1, 17, 3, 3, 3, 3, 3, 11, 11, 3
3, 3, 5, 29, 13, 25, 29, 19, 13, 13, 19, 13, 27, 3, 7, 3, 3, 3, 3, 3, 13, 3, 3, 17, 3, 13
3, 5, 25, 19, 3, 7, 29, 21, 19, 29, 13, 19, 19, 19, 27, 0, 13, 3, 15, 19, 3, 19, 3, 3, 3, 3
3, 3, 5, 25, 11, 3, 3, 20, 3, 21, 3, 25, 20, 3, 0, 3, 3, 3, 23, 9, 3, 3, 27, 3, 3, 16
3, 19, 29, 7, 3, 10, 27, 9, 11, 9, 29, 9, 3, 3, 19, 3, 3, 7, 19, 27, 3, 7, 3, 3, 11, 27
3, 0, 5, 13, 29, 11, 29, 13, 3, 19, 3, 23, 3, 19, 3, 3, 3, 12, 3, 3, 19, 3, 3, 3, 7, 19
3, 13, 23, 8, 13, 10, 19, 19, 13, 19, 3, 1, 7, 19, 20, 13, 3, 29, 3, 27, 3, 9, 3, 3, 3, 11
3, 5, 27, 21, 1, 19, 13, 9, 29, 3, 9, 7, 3, 19, 1, 9, 17, 13, 13, 3, 19, 3, 3, 3, 3, 3
3, 5, 3, 24, 9, 20, 1, 13, 0, 13, 9, 11, 9, 9, 11, 13, 27, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 0, 25, 3, 11, 0, 27, 9, 17, 3, 9, 19, 21, 1, 13, 17, 3, 3, 3, 3, 3, 1, 19, 29, 3
3, 19, 3, 16, 12, 17, 1, 1, 17, 7, 19, 3, 1, 9, 3, 1, 3, 3, 23, 3, 13, 3, 13, 3, 3, 3
3, 5, 13, 11, 15, 29, 19, 19, 3, 11, 3, 19, 27, 19, 17, 13, 29, 3, 19, 3, 7, 13, 3, 8, 13, 23
3, 5, 15, 19, 29, 20, 1, 19, 13, 3, 3, 3, 3, 3, 23, 3, 3, 3, 3, 3, 9, 3, 3, 3, 3, 3
3, 13, 29, 29, 0, 13, 0, 3, 13, 3, 3, 13, 13, 19, 3, 3, 3, 7, 3, 3, 3, 3, 3, 3, 3, 3
3, 13, 5, 29, 3, 3, 27, 3, 3, 19, 3, 25, 3, 1, 3, 9, 13, 17, 13, 3, 19, 3, 17, 3, 11, 3
3, 10, 10, 25, 17, 19, 27, 3, 7, 3, 3, 3, 3, 3, 3, 19, 13, 10, 1, 1, 3, 3, 3, 19, 3, 3
3, 19, 10, 19, 13, 13, 8, 9, 3, 8, 13, 3, 20, 3, 3, 13, 3, 3, 19, 3, 23, 3, 3, 13, 3, 1
3, 19, 13, 13, 9, 29, 3, 3, 3, 20, 3, 21, 9, 20, 3, 27, 3, 3, 3, 3, 11, 3, 3, 17, 3, 3
3, 21, 13, 5, 29, 3, 13, 31, 3, 19, 25, 17, 13, 19, 19, 3, 3, 3, 20, 7, 3, 3, 3, 3, 3, 3
3, 5, 12, 13, 15, 31, 7, 17, 27, 5, 3, 17, 13, 9, 3, 19, 3, 3, 3, 20, 20, 1, 3, 3, 3, 13
3, 23, 19, 12, 13, 13, 27, 3, 13, 13, 3, 9, 27, 3, 3, 3, 19, 3, 7, 19, 3, 13, 1, 3, 3, 17
3, 29, 23, 1, 19, 19, 13, 19, 3, 1, 3, 3, 15, 27, 3, 13, 3, 3, 3, 3, 19, 27, 3, 9, 3, 3
3, 0, 29, 1, 31, 21, 17, 19, 1, 3, 13, 19, 3, 19, 3, 13, 19, 3, 3, 19, 3, 3, 9, 20, 17, 3
3, 1, 0, 13, 3, 19, 23, 9, 3, 19, 1, 1, 3, 0, 9, 3, 20, 27, 19, 3, 3, 3, 17, 3, 19, 3
